provider,source,instrument,cast_id,platform_id,obs_time,lat,lon,n_temp_levels,n_density_levels,min_depth_m,max_depth_m,reaches_5m,reaches_10m,reaches_15m,reaches_20m,reaches_50m,reaches_100m,brackets_10m_temp,brackets_10m_density,temp_profile_basic,temp_mld_ref10,temp_mld_ref10_under100m,temp_mld_shallowest_ref,density_profile_basic,density_mld_ref10,density_mld_ref10_under100m,density_mld_shallowest_ref,best_standard_label,exploratory_label_available
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374066,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T02:38:26Z,27.04231,-83.36227,3,3,4.609,42.742,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,temperature_threshold_ref10,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374067,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T02:57:15Z,27.0401,-83.3613,37,37,4.609,42.405,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374068,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T03:26:19Z,27.03702,-83.35995,36,36,4.749,43.299,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374069,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T03:56:15Z,27.03374,-83.35852,33,33,4.53,36.147,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,density_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374070,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T04:00:10Z,27.03342,-83.35838,5,5,34.25,37.329,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,profile_only_no_standard_mld,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374071,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T04:36:59Z,27.0302,-83.35699,39,39,4.57,42.137,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374072,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T05:06:04Z,27.02792,-83.35574,34,0,4.381,42.176,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374073,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T05:16:52Z,27.02729,-83.35539,3,0,4.629,42.176,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,temperature_threshold_ref10,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374074,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T05:36:54Z,27.02563,-83.35449,33,0,4.629,41.958,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374075,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T06:03:50Z,27.02355,-83.35336,30,30,4.937,41.461,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374076,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T06:32:18Z,27.02137,-83.35217,41,41,4.878,41.928,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374077,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T07:00:39Z,27.01917,-83.35096,42,42,4.55,43.09,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374078,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T07:29:55Z,27.01693,-83.34975,35,35,4.52,41.988,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374079,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T07:57:41Z,27.01483,-83.34859,26,26,4.699,30.764,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,profile_only_no_standard_mld,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374080,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T08:00:56Z,27.01464,-83.3485,5,5,28.589,32.532,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,profile_only_no_standard_mld,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374081,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T08:37:55Z,27.01262,-83.34647,34,34,4.729,43.11,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374082,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T09:08:59Z,27.01091,-83.34357,41,41,4.927,42.027,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374083,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T09:39:27Z,27.00926,-83.34075,36,36,4.609,42.008,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374084,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T10:07:30Z,27.0077,-83.33809,36,36,4.57,43.031,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374085,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T10:38:44Z,27.00604,-83.33526,37,37,4.629,42.375,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374086,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T11:05:52Z,27.00454,-83.3327,37,37,5.056,42.385,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374087,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T11:32:53Z,27.00309,-83.33023,33,33,5.275,42.355,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374088,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T11:58:39Z,27.0017,-83.32785,23,23,4.917,31.549,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,profile_only_no_standard_mld,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374089,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T12:00:00Z,27.00158,-83.32766,5,5,28.956,33.436,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,profile_only_no_standard_mld,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374090,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T12:34:48Z,26.9992,-83.32568,37,37,4.679,42.037,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374091,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T13:00:50Z,26.99648,-83.32432,30,30,4.907,42.316,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374092,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T13:26:56Z,26.99372,-83.32293,33,33,4.838,42.842,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374093,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T13:53:40Z,26.99101,-83.32158,31,31,4.49,41.839,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374094,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T14:18:09Z,26.98842,-83.32029,33,33,4.59,42.484,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374095,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T14:44:19Z,26.98572,-83.31893,33,33,4.55,43.219,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374096,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T15:10:43Z,26.98297,-83.31756,32,32,5.364,43.289,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374097,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T15:37:10Z,26.98021,-83.31618,32,32,4.639,41.789,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374098,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T15:40:46Z,26.97992,-83.31603,4,4,39.237,43.15,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374099,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T16:30:46Z,26.97588,-83.31428,29,29,4.212,42.842,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374100,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T16:56:24Z,26.97323,-83.31438,31,31,4.689,41.779,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374101,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T17:20:53Z,26.97063,-83.31449,31,31,4.46,41.243,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374102,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T17:46:38Z,26.96803,-83.31461,32,32,4.341,42.614,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374103,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T17:48:44Z,26.96774,-83.31461,3,3,41.183,42.614,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374104,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T18:12:39Z,26.9653,-83.31472,34,34,5.037,43.319,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374105,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T18:23:26Z,26.96454,-83.31475,3,3,4.49,43.319,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,temperature_threshold_ref10,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374106,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T18:38:49Z,26.96254,-83.31483,36,36,4.49,43.507,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374107,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T19:06:16Z,26.95973,-83.31495,32,32,5.513,44.242,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374108,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T19:32:54Z,26.95693,-83.31506,34,34,5.325,43.855,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374109,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T19:58:22Z,26.95435,-83.31517,22,22,4.55,29.94,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,density_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374110,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T20:00:14Z,26.95414,-83.31518,4,4,27.685,30.109,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374111,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T20:30:42Z,26.95244,-83.31371,29,29,5.096,43.418,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374112,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T20:57:16Z,26.95033,-83.31262,32,32,4.421,42.604,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374113,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T21:23:08Z,26.94825,-83.31155,31,31,5.056,42.564,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374114,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T21:25:18Z,26.94804,-83.31145,3,3,41.253,42.564,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374115,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T21:48:49Z,26.94615,-83.31048,36,36,5.027,42.872,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374116,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T21:58:07Z,26.94555,-83.31017,3,3,5.454,42.872,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,temperature_threshold_ref10,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374117,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T22:16:06Z,26.94401,-83.30938,35,35,5.454,42.852,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374118,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T22:41:24Z,26.94196,-83.30833,34,34,4.371,42.514,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374119,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T23:08:57Z,26.93978,-83.30721,34,34,4.778,42.753,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374120,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T23:35:27Z,26.93764,-83.30611,33,33,4.749,43.289,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374121,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-01T23:59:35Z,26.93571,-83.30512,7,7,4.679,12.318,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374122,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T00:00:00Z,26.93567,-83.30511,6,6,8.613,14.225,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374123,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T00:38:35Z,26.9341,-83.30376,32,32,4.609,42.564,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374124,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T01:04:52Z,26.93313,-83.30381,31,31,5.056,42.922,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374125,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T01:07:30Z,26.93303,-83.30381,3,3,41.015,42.922,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374126,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T01:31:42Z,26.93209,-83.30386,36,36,4.848,42.912,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374127,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T01:59:49Z,26.931,-83.3039,35,35,4.6,42.822,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374128,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T02:32:28Z,26.92979,-83.30396,38,38,4.848,42.802,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374129,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T02:34:41Z,26.92966,-83.30396,3,3,41.183,42.802,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374130,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T03:02:06Z,26.92863,-83.30401,36,36,4.331,42.991,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374131,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T03:33:58Z,26.92745,-83.30405,39,39,4.679,42.206,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374132,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T03:36:33Z,26.92733,-83.30406,5,5,39.137,42.683,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,profile_only_no_standard_mld,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374133,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T04:32:13Z,26.92515,-83.30568,39,39,4.401,42.773,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374134,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T04:35:37Z,26.925,-83.30595,3,3,41.541,42.773,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374135,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T05:02:31Z,26.92372,-83.30824,39,39,4.719,42.941,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374136,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T05:33:34Z,26.92228,-83.31081,38,38,4.451,42.951,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374137,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T06:02:57Z,26.92091,-83.31328,40,40,4.947,42.882,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374138,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T06:34:02Z,26.91945,-83.31588,38,38,4.669,43.23,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374139,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T07:05:16Z,26.91798,-83.31851,38,38,4.957,43.816,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374140,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T07:36:30Z,26.91652,-83.32112,35,35,4.371,41.223,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374141,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T07:39:33Z,26.91638,-83.32139,5,5,38.889,43.955,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,profile_only_no_standard_mld,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374142,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T08:34:32Z,26.91432,-83.32354,39,39,4.878,44.044,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374143,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T09:04:48Z,26.91254,-83.32339,38,38,4.927,43.766,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374144,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T09:36:42Z,26.91074,-83.32323,40,40,4.907,44.272,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374145,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T09:39:22Z,26.91054,-83.32322,3,3,42.574,44.272,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,no_basic_profile,False
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374146,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T10:06:57Z,26.90896,-83.32308,41,41,4.619,44.104,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374147,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T10:38:13Z,26.90719,-83.32293,39,39,4.818,43.965,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_GLD_2023,gld,22374148,MOTE-DORA (Slocum G3 glider;WMO4802994;operated by MOTE Marine Lab.)\0,2023-05-02T11:09:09Z,26.90538,-83.32278,40,40,5.315,43.647,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
